 -0.367078 0.217554 -0.645048 -0.177257 0.779613 0.879513 1.42675 1.81189 2.01848 0.798336 -0.209065 -0.40304 -0.136057 0.749985 0.960314 0.958576 0.757562 0.495251 0.385143 -0.835383 -1.71428 -1.16839 -0.410201 -0.53309 -1.25812 -1.71212 -0.847318 -0.209443 -0.0716144 0.25198 0.334167 -0.187375 -0.126675 0.00475456 -0.77909 -0.420477 -1.05018 -0.963978 -1.04739 -0.809662 -0.0890202 0.192455 -0.618348 -0.137389 0.546936 0.69292 0.673578 0.564097 0.0983807 0.568979 1.23058 1.33459 0.745172 0.197796 -0.433524 -0.13592 0.637873 0.6212 -0.561602 -0.740651 -0.790581 -1.37306 -0.663261 0.187594 0.16995 -0.059783 0.269921 -0.0181119 -0.333314 -0.235465 -0.882412 -0.768267 -1.06339 -1.59144 -1.26904 -1.89175 -0.206705 0.839444 0.615112 0.245891 -0.033998 0.695851 0.999951 -0.318822 -1.2773 -0.489451 -1.36283 -1.0948 -0.768087 -1.8605 -2.84967 -1.29136 -0.0356653 -0.253914 -0.214656 -0.838273 -0.869434 -0.657794 -0.163165 0.672587 0.573325 -0.35562 -0.753295 0.316342 0.573059 0.610838 0.0961348 0.148993 0.251216 0.408434 0.183733 -0.35098 0.66629 1.73943 0.679836 0.12709 0.541587 1.49347 1.41402 0.470356 0.342916 0.161839 -0.0181606 -0.728521 0.190399 -0.0854472 -0.597444 0.604617 0.676315 0.0791134 -0.426402 -0.229418 -0.833022 0.0200487 -0.337157 -0.625302 -0.23398 -0.84984 0.378982 0.300719 -0.585587 -0.0779959 0.226996 0.951142 1.08609 1.17668 0.166924 0.301505 0.129833 -0.462345 -0.916558 -0.113805 1.21106 0.0986638 -0.14316 0.192875 1.07595 1.84864 2.32545 1.74475 2.28374 1.93808 1.42703 0.196071 -0.668909 -0.0408083 -0.292213 0.0852574 1.13763 1.36375 1.47535 1.07586 1.16647 1.11473 0.112685 0.474936 0.036783 -0.886701 -1.6495 -0.937009 -0.108214 -0.766566 -1.35409 -1.08511 -0.51325 -1.0344 -0.247196 -0.0868324 -0.240611 -0.500757 -0.443029 -0.342273 -0.459879 -0.756634 -0.94013 -0.603358 -0.754685 -1.00828 -1.584 -1.48619 -0.691642 0.136674 0.526512 0.19406 0.540415 0.657768 1.60808 2.01167 1.78452 2.94243 2.11381 1.88876 1.01388 0.786059 0.77765 1.35927 0.0905137 -0.742115 -0.143098 -0.273938 0.0582327 0.059061 0.137886 0.318605 0.86553 1.84811 1.29665 1.36557 1.71489 1.39111 1.29796 1.23697 0.155007 1.05524 1.00693 0.523565 0.0949206 0.320085 -0.00835837 -0.1612 0.141719 0.465306 1.93827 0.883534 1.02525 1.20569 0.868452 1.82435 1.95841 1.10045 0.43578 1.34736 2.2742 1.89338 0.454825 -0.413752
 -0.536468 0.616069 -0.11296 -0.274189 0.370295 0.973352 0.991574 1.01541 0.866618 1.17155 -0.237391 -0.0501503 1.11095 1.05057 0.67693 0.348684 0.556068 -0.349769 -0.55274 -1.37808 -1.23321 0.290573 0.797685 0.316494 -0.38597 -0.40412 -0.061124 -0.324152 -0.745136 -0.474558 -0.552568 -0.426042 -0.374963 0.0630696 -0.811145 -0.494276 -0.30248 -0.287516 -0.506037 -0.127797 0.365278 -0.482002 -1.38117 -0.00667733 0.260228 0.24519 1.15654 0.606299 0.341842 1.13874 1.18543 1.60706 1.57547 0.889535 0.692877 1.58273 1.76206 0.958086 -0.437806 -0.992828 -1.52045 -0.814414 0.479214 0.56428 0.765449 0.236663 -0.135248 0.0306572 0.271189 -0.418248 -0.354261 -0.673221 -0.805342 -1.5303 -1.2903 -1.58225 -0.17804 0.38559 0.305943 0.383444 0.607861 0.759588 -0.534697 -1.04913 -1.03419 -1.14276 -1.35671 -0.612651 -1.3358 -2.21274 -1.87438 -0.616212 -0.135511 -0.956588 -0.519658 -0.0170548 -0.530263 -0.775474 -1.41922 0.274065 -0.247152 -0.226021 -0.150565 0.572433 -0.0431639 0.772335 0.884931 0.736107 0.748995 0.593301 0.291482 0.789964 0.596329 0.650432 0.941104 0.134787 0.361955 0.437435 1.21989 1.35075 0.472296 -0.477675 -0.467179 -0.916823 0.00312785 0.058719 0.0375753 -0.105885 -0.451079 -0.861373 0.269047 -0.290466 0.191288 0.37884 0.302838 -0.00659932 -0.224969 0.0437941 0.240409 -0.897657 -1.57732 -0.619691 0.514516 0.661026 0.760808 0.251165 0.667257 0.270699 -0.0685525 -0.313141 -0.829566 0.036566 1.07781 -0.0724523 0.21112 0.673192 0.797164 1.36735 0.932837 2.21111 2.01526 1.94803 1.37159 0.0570791 -0.0221332 0.416265 0.231032 -0.143386 0.991713 1.27067 0.916337 0.538133 0.936847 0.43806 0.504733 0.309829 1.19323 1.18625 -0.736592 0.663361 -0.360352 -1.03639 -1.30019 -0.589486 -1.06758 -0.567804 -0.00569018 -0.259461 -0.336304 -0.930588 -0.349972 -0.922396 -1.10124 -1.40557 -1.06173 -0.385612 -0.445206 -1.17736 -1.97137 -1.4617 -0.679054 -0.254314 0.969529 0.250439 -0.27351 1.34703 1.76775 1.65596 1.35819 2.26703 2.36864 2.17187 2.36836 1.50838 0.907774 1.36778 0.0337988 -0.237893 -0.264975 -0.172449 0.254681 -0.30613 0.171811 0.0353818 0.671148 0.656956 0.856626 1.41938 1.54115 2.41827 2.18509 2.03688 1.26862 1.59371 0.719136 0.245738 0.63691 0.44828 0.658682 0.447218 0.428087 0.686254 1.63221 -0.101314 0.251928 1.1273 1.30181 2.55249 2.19713 0.937672 1.2088 1.82347 1.33414 1.25797 0.54661 -0.577842
 0.0711048 0.566421 0.677917 -0.0312904 0.137641 0.246568 0.290999 0.251742 0.84796 0.315538 0.348681 0.688538 0.792488 1.54137 1.33539 -0.18672 0.315229 -0.695058 -1.62546 -1.58591 -0.964759 0.865227 0.875226 0.0310419 0.0636307 -0.0282332 0.506156 -0.276884 -0.979565 -0.581906 -0.418083 -0.0394834 -0.195141 -1.06469 -0.500224 -0.811186 -0.517444 0.168971 0.115699 0.209164 -0.224749 -0.936195 -0.220215 0.0340407 1.02901 1.2717 0.853627 0.65202 -0.360798 0.06332 0.20017 0.256328 0.634129 1.59057 1.50466 2.47148 2.40252 2.64988 1.27465 0.686166 -0.141402 -0.304183 1.20692 0.689646 1.078 -0.0886462 -1.26923 -0.844387 -0.0069738 0.29406 0.0641415 -0.694514 -1.80076 -1.83391 -1.75289 -0.760815 -0.336148 -0.421796 0.451656 0.850369 0.162362 -0.631712 -0.851927 -0.770738 -0.876432 -1.01556 -0.84534 -0.0460037 -1.03936 -2.11496 -2.23542 -1.03754 -0.822941 -1.3141 -1.04871 -0.870497 -1.08949 -1.34819 -0.800145 0.193203 0.215107 -0.527191 -0.509673 -0.218468 0.384108 0.783803 0.314093 -0.0241902 0.252411 0.265907 0.835985 0.803479 0.658725 -0.010122 0.138581 0.0289783 0.407576 1.17189 1.97338 1.48003 -0.123624 -0.239358 -0.786795 -0.176722 0.223884 -0.498287 0.367673 0.660774 -0.761275 -0.837865 -0.608934 -0.300402 0.567506 1.69566 1.29133 0.394651 0.275585 -0.252592 -1.21668 -1.51026 -2.50541 -0.575089 0.792014 0.988374 -0.0522334 -0.642473 0.030278 0.199781 -0.43721 -0.812853 -1.07764 -0.15218 1.21542 1.01192 1.13768 0.698228 1.12742 1.30359 1.08488 0.44392 1.00229 2.06445 1.4363 0.809766 0.358909 -0.249992 -0.101865 0.574123 1.29183 1.07409 0.97386 0.425231 1.23988 1.27355 1.01554 0.283454 0.657492 0.6495 0.717427 0.422354 -0.625715 -0.486512 -0.762896 -0.682973 -0.604129 1.01542 0.516259 0.223017 -0.274954 0.00505582 -0.882906 -0.451918 -1.12393 -1.67154 -1.30143 -1.03352 -1.0494 -1.05026 -1.45347 -1.37081 -0.321464 -0.250993 0.429089 0.338328 -0.171734 0.723263 1.50574 0.607804 0.791114 1.22938 1.94531 2.43914 2.31201 1.60965 0.862153 0.642258 0.0183105 -0.756928 -0.948814 0.314346 0.905527 0.434099 0.594464 0.237376 1.08921 1.2676 1.75457 2.3035 1.91798 2.67677 2.97541 2.23061 2.00814 1.59275 -0.647546 0.791075 0.356115 0.169644 1.23655 0.765873 1.57473 1.73829 2.11675 0.965976 0.618442 1.2588 1.46664 2.13772 1.06671 0.878285 1.06386 0.91106 1.04265 0.892795 0.604765 0.463709
 1.13797 0.872758 0.646861 0.825741 0.707282 0.71976 -0.28498 1.04762 1.58493 1.70633 1.57769 2.00112 1.33099 1.06688 1.13212 -0.456784 -0.48608 -0.00606967 -0.8371 -0.94656 -0.214787 0.767322 0.401657 0.344278 -0.431823 -0.804562 0.50598 0.540993 -0.359266 -0.0145983 0.12805 0.546045 0.851534 0.0953987 -0.793885 -0.80027 -0.392855 0.33216 -0.104154 0.00922495 0.371229 0.11048 0.547551 0.662244 1.17316 1.25573 1.16676 0.631591 0.701139 0.638074 -0.014284 1.28337 1.57121 2.3564 2.4777 2.15993 2.55951 1.88515 1.45638 0.894175 0.255848 -0.416807 0.831152 1.04491 -0.00759676 -0.827458 -0.0943315 -0.388104 0.241632 1.03907 0.465182 -1.08738 -2.2795 -2.11523 -1.35737 -1.09365 -0.745299 -1.05647 0.664466 -0.602505 -0.155827 -0.827608 -0.232286 0.0400924 0.306464 0.566239 -0.175361 0.573275 -0.449232 -2.0331 -2.37059 -1.99614 -0.806402 -1.37709 -0.904231 -1.0878 -1.0195 -0.681883 -0.841481 -0.468815 0.026955 -0.928157 -0.964123 -1.03332 -0.018369 -0.476577 -0.15551 -0.0822383 0.576897 -0.292201 0.185204 0.259198 0.36958 0.220738 -0.450145 -0.571369 -0.0411837 0.809744 1.6039 1.36799 0.223794 -0.00310112 -0.336076 -1.02149 0.153806 0.129355 0.666956 0.259786 0.211049 0.471971 0.371271 0.939656 0.943155 1.01299 0.565264 0.253341 0.0864592 -0.201234 -1.33298 -2.1758 -1.71181 -0.323454 0.670002 0.132637 -0.487134 -0.364726 0.0899726 -0.377443 -0.796758 -0.432958 0.0303396 -0.516908 0.0383732 0.417916 0.892391 1.18805 1.4702 0.737583 0.720353 1.26001 1.639 1.09473 1.40374 0.964134 0.945922 -0.137425 -0.0597004 0.668281 1.13945 0.336919 0.886181 0.705821 2.23905 1.96082 1.65696 0.868039 -0.0981832 -0.00840641 0.15529 -0.0836302 -0.0865181 -0.472447 -0.438346 0.200198 -0.124799 0.82129 0.272832 0.44534 0.125438 -0.385784 -1.71061 -1.32912 -1.9309 -1.62596 -0.987938 -0.263188 -0.00916029 -0.341766 -0.371474 -0.653918 -0.11071 0.225935 0.453539 0.479396 0.0266175 0.3273 0.954126 1.10021 1.97735 1.89703 2.19521 1.98145 2.2088 1.75859 0.594147 1.02885 0.442059 -0.1006 -0.188618 0.221966 0.894743 0.610164 0.762366 0.0856785 0.691678 1.85375 2.59257 3.04017 3.19903 2.79769 1.94857 2.36208 1.86628 1.05889 1.1794 1.51198 1.36124 1.12039 1.13124 1.39394 0.528051 1.28321 0.505194 0.0248881 -0.0579303 0.894617 1.19699 1.97841 1.30328 1.22336 1.02703 0.64499 0.0676768 0.252127 1.459 1.57037
 1.5851 0.844027 1.10271 1.03249 0.739182 0.138629 0.403535 1.44976 1.05385 1.31298 1.43621 0.871091 0.514332 -0.405081 -0.437666 -0.539744 -0.308745 0.196728 -0.136638 -0.143301 0.429683 0.831277 1.1063 0.904824 -0.470261 -0.591047 0.368709 0.475316 0.181164 0.518997 0.478104 0.404557 0.912025 0.310733 -0.202152 -0.0178796 -0.172609 -0.348681 -0.787635 -0.334984 -0.144676 0.901847 1.46117 0.92711 1.17885 0.39201 0.79651 1.13778 1.83602 1.27162 0.668445 1.33159 1.67348 1.67926 2.60699 2.93218 2.51422 1.36696 0.741517 0.564597 -0.0791921 -0.444246 0.0262703 0.236841 0.330593 -0.134699 -0.269129 -0.524054 -0.0569311 0.776659 -0.191982 -1.82296 -1.33486 -1.45801 -1.00518 -0.695499 -0.807304 -1.3568 -0.719261 -0.698813 -0.769275 -0.264774 -0.212195 0.415741 0.936898 0.834574 0.632756 0.780459 0.39887 -0.785936 -1.17367 -1.24693 -1.15359 -1.36533 -1.43403 -0.521999 -0.104936 -1.19517 0.391511 0.467633 -0.359521 -0.686853 -1.05449 -0.755562 -0.444858 -0.549772 -0.0772765 -0.0569635 -0.847095 -0.860327 -0.728532 -0.690778 -0.673505 -0.0866678 -0.596764 -0.700773 -0.00843135 0.305311 1.08224 1.76608 1.90402 0.826715 0.295405 0.110937 0.311416 1.10934 1.39847 0.818335 1.27914 1.42942 1.07178 1.04347 0.580038 0.498309 -0.401706 -0.519793 -0.221606 -0.0438355 -0.690782 -1.4279 -1.65036 -0.381131 -0.587648 -0.0898821 0.538219 0.495886 -0.403219 -0.159126 -0.428094 -0.0925782 -0.225531 -0.553721 -0.548703 -0.714847 -1.16397 0.523185 1.13635 1.14722 1.23036 1.61027 1.72923 0.491213 2.21435 2.76989 1.38771 0.133673 -0.181084 0.96936 0.43437 0.211508 0.503617 1.58218 1.98116 2.14882 2.0945 1.5271 0.735357 -0.222763 -0.531603 0.186076 1.00524 0.68645 -0.228834 0.110686 -0.307883 0.14053 -0.0835731 -0.315055 -0.63122 -0.491502 -1.29858 -1.6482 -1.69678 -1.52458 -0.501579 0.367945 0.44402 -0.176444 -0.639436 -0.224281 0.426077 1.47591 0.313119 0.223476 0.437907 0.811974 2.33807 1.76474 2.69926 2.38745 1.56661 2.17725 2.24269 2.18479 1.23876 0.753635 0.874741 1.02041 0.259017 0.137897 0.813421 0.86673 1.01388 1.05793 1.29468 1.62908 2.23044 2.25695 2.56018 2.31874 1.69671 1.2126 0.815126 1.34699 1.69507 1.60793 1.12534 1.86497 0.79936 1.59657 1.87545 1.09152 0.291773 -0.505285 -0.025543 1.13667 1.63605 2.31504 1.5217 1.08323 0.779475 1.37879 0.964022 0.334129 1.60681 1.60269
 1.97263 0.545673 0.193385 0.666944 0.205868 -0.242556 0.451494 1.61701 0.828811 0.422229 0.730374 1.12615 0.755576 -0.0464446 -1.14121 -0.768027 0.0768489 0.0772932 0.329591 0.344891 1.74207 1.50095 1.17628 0.130365 -1.32903 -0.649779 0.0180856 -0.276618 -0.395711 0.224389 0.596889 0.416438 0.430094 -0.236764 -0.690121 -0.440703 0.683012 0.54597 0.0449825 0.201844 0.748106 0.343523 0.0552227 0.253578 -0.169637 -0.0654263 0.860364 1.94642 3.03997 2.06731 0.886812 0.811475 1.25365 0.18831 1.57211 1.53475 1.30338 1.58357 0.722017 0.333563 0.662042 0.556924 0.102811 -0.155796 0.603083 0.563656 0.398131 0.134952 -0.27501 -1.02739 0.0314757 -0.609268 -0.980113 -1.25345 -0.830314 -1.2705 -1.29882 -1.03744 -0.601043 -0.582657 -0.0368916 0.0435885 0.519215 1.02692 1.30466 0.952617 0.653278 0.840967 0.0773271 -0.085706 -0.0440952 -0.717498 0.16228 -0.270055 -0.806083 -0.523843 0.178622 -0.399081 0.393841 0.179776 -0.600655 0.534862 -0.328983 0.104395 -0.516894 -0.127697 -0.0718529 -1.49312 -1.64221 -1.29827 -1.79423 -2.1065 -1.7413 -0.916132 -1.04889 -0.484816 0.898383 1.19324 0.576291 0.842823 2.21598 1.09165 0.983681 1.34951 0.933571 0.77887 1.87657 1.35719 1.33925 1.4594 1.57065 1.03265 0.402866 0.520948 0.587531 0.420989 -0.0892503 -0.583953 -0.861439 -1.86257 -1.90189 -1.68591 -1.09063 -0.0483457 -0.931785 -1.40066 -1.28646 -0.562029 0.0859797 0.0224357 -0.443344 -0.338423 -0.300822 -0.318763 -0.758103 -0.594109 0.634184 0.516431 1.22264 1.55009 1.415 0.465931 1.91707 2.57594 1.73503 0.724423 0.693787 0.840812 0.555304 -0.102109 -0.158841 1.2589 1.28105 1.27424 1.33337 1.03111 -0.173242 -0.518622 -0.412958 0.913096 1.3021 0.647075 0.228745 0.459454 -0.124465 -0.0683303 0.14096 0.514498 -0.122558 0.212737 -0.950519 -0.844925 -1.84464 -1.56915 -0.757986 0.160834 -0.359008 -0.343372 -0.327551 0.0446307 1.2406 0.871058 0.761708 0.947488 1.47999 1.44253 1.84265 2.27327 2.18573 2.48945 1.87594 1.63756 1.63652 2.45358 2.14814 0.844878 1.04863 0.870887 0.193768 0.315785 0.33017 0.719784 0.844978 1.16718 0.930963 1.84114 1.89231 1.45864 1.60964 1.67785 1.38232 1.27479 0.932501 0.55572 1.58662 2.33001 2.18875 1.74886 0.678899 0.858905 1.21736 1.46076 1.55265 0.763584 0.391716 1.55043 1.95605 1.42196 1.62575 1.5682 1.34136 2.26517 0.829415 0.255858 0.634982 1.45664
 1.37848 0.920786 0.639615 0.676608 0.755094 0.0803348 0.587577 0.952919 1.31848 1.40106 0.602229 0.50743 0.147147 -0.32106 -0.417634 0.42115 0.185201 -0.637575 0.179156 -0.29832 1.25137 1.02699 0.461718 -0.570853 -1.0277 -1.96241 -1.03112 -0.617648 -0.482454 0.38671 0.581084 -0.289223 -0.387853 -0.0267066 -0.214263 0.392911 0.554979 0.86341 -0.271107 -0.406847 0.739051 0.41421 -0.648309 -0.606456 -1.07897 -0.515887 1.03263 1.26979 1.93335 1.62686 0.416781 0.12003 -0.440537 -0.186622 0.172233 0.884736 0.78084 1.55002 0.428439 0.245304 0.434771 0.32147 0.156837 0.670561 0.326973 0.860805 1.19375 0.461553 -0.183608 -1.10754 -0.934304 -0.427117 -0.664998 -1.58478 -1.45455 -1.12935 -1.06268 -0.673845 -0.0139862 0.322845 0.231047 0.704295 1.24479 1.27472 1.31972 0.606544 1.544 1.53629 1.01165 -0.0525653 -0.0934105 -0.371026 0.0533419 0.478765 0.168629 -0.336881 -0.370604 0.291567 0.2691 0.239884 0.0572733 0.763482 0.478676 0.241045 -0.495945 -0.979759 -0.507952 -0.371263 -0.570164 -1.06144 -1.38982 -1.56466 -0.862386 -0.748153 -1.50243 -0.717368 -0.141931 0.888321 1.1027 0.646161 0.77752 1.06215 0.768705 0.771278 0.763703 0.243413 0.657712 1.11347 0.501335 0.420618 0.741182 -0.173098 0.0978307 -0.332972 0.838632 0.745933 0.413566 0.159418 -0.328573 -0.710794 -0.908802 -1.41056 -1.11345 -0.205136 -1.50745 -1.46166 -0.897368 0.213434 0.372612 -0.229006 -0.51749 0.274823 -0.960143 -0.554998 -0.186789 0.13902 0.89772 0.223439 0.0250878 1.08662 1.72871 1.27061 2.02296 2.65832 1.45076 0.86309 1.5617 1.47621 1.59613 0.40755 0.301483 0.893871 0.890377 1.13798 1.07923 1.44656 0.151192 0.438641 1.11326 0.87409 0.716668 -0.319885 -0.289423 -0.029027 -0.706233 -0.0736977 -0.0160431 0.829935 0.33989 0.131144 -1.35189 -1.57498 -1.0314 -0.492487 -0.170643 0.451439 0.58383 -0.00214906 -0.569196 0.364498 0.406313 1.19669 0.957085 1.74909 1.71595 2.072 1.77649 2.17883 1.77563 2.41902 1.52916 0.414162 1.47381 1.46591 1.57154 0.930131 0.628454 0.170091 -0.341596 -0.627868 0.0979872 0.466174 1.51696 1.74809 1.01228 2.35373 1.99034 1.9769 2.28558 2.43046 0.568983 1.16594 1.3252 1.16135 1.4361 2.96295 2.49647 1.73216 0.649856 0.399288 1.5235 2.02714 1.206 1.39533 1.33051 0.981552 1.30058 1.90621 2.08575 1.97125 1.16505 1.93143 2.026 0.931536 0.829905 1.05353
 0.365747 0.653847 -0.316336 0.416823 0.694467 0.462238 0.187149 0.337132 0.912334 1.16037 -0.21614 -0.441588 -0.0337881 -0.527851 -0.295975 0.404756 0.612476 -0.394936 0.204045 -0.23605 0.780536 0.842492 0.0845115 -0.513119 0.051051 -0.830046 -0.957771 0.00502889 -0.349315 -0.220127 -0.202405 -0.0251868 0.121045 0.311327 -0.495407 -0.0431178 -0.634637 -0.239497 0.820608 -0.253898 0.0271861 -0.221709 -0.343592 -0.273331 -0.203182 -0.875156 0.568639 1.52317 1.81057 1.60148 0.771238 0.220242 -0.380877 -0.152558 1.68114 0.828193 -0.106577 0.519816 0.201172 0.602386 0.118473 0.45055 0.247527 0.578944 1.10502 1.50392 1.19654 0.5492 -0.15146 -1.10335 -1.11739 -1.09758 -1.14477 -2.00073 -1.22132 -0.542028 -0.86703 -0.50757 -0.164179 0.563815 0.729813 2.3211 2.32224 2.09512 0.635403 0.823369 1.43195 1.48902 1.05281 0.135646 -0.514687 -0.324705 -0.866122 -0.50539 -0.395811 -0.476672 0.463792 0.702761 0.463484 0.629603 0.860788 1.1487 0.809086 -0.132107 -0.727016 -0.236121 -0.5445 -0.348734 -0.479575 -0.743368 -0.207442 -0.534974 -0.25267 -0.488282 -0.873176 0.421433 -0.300798 0.105984 0.748769 0.678279 0.792606 0.314802 0.801563 1.31863 0.106129 -0.00820574 -0.554942 -0.406527 0.483343 0.0512102 0.0768487 0.170506 0.365009 0.371971 -0.145647 0.188774 0.649487 0.343813 -0.0567638 -0.6526 0.326053 -0.502038 -0.473209 -0.310704 -1.37391 -1.36015 0.103344 0.2005 0.14916 0.413019 0.232338 -0.896818 -0.774463 -0.197111 0.171112 -0.295089 0.164671 -0.016348 0.0216672 -0.05909 0.772456 1.78593 1.46786 1.29192 1.05844 1.01666 0.646288 1.2136 0.543612 0.681817 0.643867 1.11072 1.5455 1.69352 2.9294 2.12721 0.362839 0.347645 0.925853 0.0417204 0.926102 0.0923567 0.0760926 -0.182516 -0.541267 -0.499922 -0.164686 0.71354 0.667686 -0.121097 -1.14148 -1.42106 -0.403445 -0.529211 0.598333 1.22981 1.06383 0.0989876 -0.680568 -0.840766 -0.038723 0.788711 0.964153 2.04547 1.86258 2.13606 2.59968 3.44 2.77087 2.98245 2.09353 1.08213 1.52787 1.12865 0.572315 -0.0416447 0.995182 0.217758 -0.062936 -0.00818472 0.866584 0.3946 1.49321 2.07936 1.45816 1.59088 1.87379 2.39147 2.19511 1.438 0.714221 1.40893 1.19144 0.912478 2.01991 1.9091 2.01509 1.5268 1.12769 0.812563 1.53638 1.67334 1.98188 2.23177 1.92078 0.884299 1.2764 1.67639 1.21197 0.493307 0.811411 1.43647 1.63219 0.861365 0.0485624 0.118776
 0.540774 -0.118483 -0.49625 -0.223064 0.408164 0.13544 -0.22626 0.134399 0.223876 -0.528964 -0.913173 0.159904 -0.150771 -0.273571 0.115296 0.305973 0.170537 0.0387621 0.403865 0.379675 0.530864 0.650671 0.18686 0.553848 -0.408727 -0.924984 -0.723892 0.173553 0.542977 0.23388 0.55677 1.05398 0.522646 -0.32508 -1.38551 -1.23028 -0.906699 -0.405892 0.349943 0.236281 0.213392 -0.022092 -0.377203 -0.589539 -0.373819 -0.930435 -1.11354 0.119456 0.39932 1.48443 0.878543 0.891124 0.599106 0.45931 1.64173 1.0174 -0.177724 -0.237942 -0.832723 -1.13396 -0.540185 -0.4843 0.0021414 -0.01974 0.419575 1.04924 0.616134 0.63025 -0.677353 -0.672337 -0.654971 -0.473297 -0.906949 -1.10016 -0.78104 -0.411214 -0.625608 0.124428 0.208369 0.798199 1.40433 1.94012 1.78675 1.90023 1.90287 0.481334 0.351172 1.423 1.68887 -0.351175 -0.663454 -1.17176 -0.933493 -0.682332 -0.422563 -0.0245797 0.650885 1.04035 0.600042 -0.499613 0.450022 0.445956 0.576588 -0.474944 -0.672422 -0.105621 -0.25002 -0.77448 -0.80594 -0.503148 -0.0849938 0.394409 0.256671 0.863699 0.3735 0.271927 0.1058 0.456935 0.129001 0.27694 -0.156812 -0.303535 0.198633 0.850818 0.293377 0.201777 0.263595 -0.141532 -0.223116 0.754493 1.39457 -0.401645 -0.00615824 1.01314 0.516235 0.385269 0.165866 0.64982 0.553675 0.378075 0.302158 -1.02952 -1.19279 -1.24489 -1.73381 -1.70649 -0.3387 0.0421911 -0.419964 0.784225 0.312681 -1.0515 -0.687617 -0.264378 -0.18415 -0.320661 -0.164231 -0.148706 0.378439 0.110503 0.958604 0.974624 0.814843 1.19225 0.756083 1.08311 0.405329 1.03742 0.948985 0.124092 -0.0112153 0.912577 1.50037 2.29825 2.21477 1.83106 0.654604 1.01651 1.10193 0.637972 1.90461 1.34492 0.303089 0.496142 -0.447168 -0.134254 -0.173732 0.1869 0.991915 0.611554 -0.243854 -1.46232 -0.764365 -0.74293 -0.19187 0.550803 0.832165 0.649831 0.603807 -0.123686 -0.0741218 0.941276 1.0569 1.91843 2.50897 2.05751 2.4398 2.74694 2.89522 2.67493 1.69435 1.54286 1.805 0.696193 -0.361275 -0.235552 -0.0364794 0.492597 0.435751 -0.224906 0.0234023 0.640106 0.629554 0.59473 0.920717 1.5731 1.24719 1.53166 1.05594 0.625934 1.08335 0.6522 0.331464 0.658601 0.397861 0.474902 1.05457 1.98178 1.95942 2.32064 2.65397 3.05988 2.74625 3.01168 2.38746 1.59798 1.92736 1.88661 1.90884 0.795495 0.314766 2.08338 1.30461 -0.0771375 0.323364 -0.115705
 0.0762345 -0.245009 -0.409449 0.135457 0.480016 -0.0851669 -0.0666673 0.728316 0.443413 -0.218688 -0.557476 0.139908 -0.0892286 -0.477776 0.223764 0.245805 0.100556 1.31161 0.11488 -0.417817 0.668774 0.526628 0.134113 0.420452 -0.439138 -0.867005 -1.01506 -0.579012 1.56674 0.405079 1.0524 0.618749 -0.306178 -0.877328 -1.41539 -0.522327 -0.166926 -0.523173 0.500772 0.035451 0.0356175 0.158782 0.073874 -1.54101 -1.06368 -0.287378 -0.975384 -0.212484 -0.503581 0.257533 0.699877 0.0820006 1.00542 1.0883 1.32838 0.450545 -0.481473 -0.647824 -0.976164 -0.996913 -1.54218 -1.63416 -0.732757 -0.0319643 -0.177133 0.134233 -0.45709 -0.325375 -0.383212 -0.331833 -0.649197 -0.209415 -0.152331 -0.0643305 -0.415907 -0.132668 0.728626 1.27607 0.792743 1.09961 0.647926 0.859991 1.29327 1.9843 1.51721 1.21425 0.291524 0.324163 1.19511 0.194162 0.712421 0.113098 -0.960537 -0.49914 -0.386479 0.367967 0.867977 0.656324 0.724278 0.633669 0.867712 0.929804 0.255333 0.125795 -0.453241 0.343502 0.508835 -0.715892 -1.08672 -0.747678 -0.459383 0.183402 0.249142 1.18153 -0.0922863 0.443742 -0.264884 0.186098 -0.562284 -0.231606 -0.168162 0.203449 0.160511 0.102326 1.18011 0.647309 -0.673216 -0.267351 0.535224 0.251906 1.12855 0.497885 -0.248239 -0.240159 -0.336734 -0.398727 -1.5528 -0.31681 0.729534 1.21155 0.0690735 -1.35879 -1.22725 -1.40714 -1.10271 -1.41196 -1.02001 -0.964964 0.159911 0.696362 -0.227885 -0.510918 -0.0339231 0.914188 -0.261587 -1.71225 -0.264618 1.08256 0.210698 0.793438 1.16516 1.12839 0.741963 0.904315 1.04637 0.635506 0.260168 1.217 1.2083 0.253225 -0.324071 0.226178 0.926739 1.70819 2.21022 1.29622 0.373035 0.55632 0.413799 0.862238 1.2005 0.338113 -0.0469237 -0.504703 -0.657948 0.346549 0.793439 0.598405 0.653113 0.201253 0.903669 -0.358295 -0.287835 -0.322052 0.375448 0.463669 0.365166 0.468074 1.41057 -0.0781316 0.134514 0.482564 1.58704 2.41338 2.71987 2.31085 2.31299 1.94739 2.52423 2.02319 1.34277 0.486344 -0.432513 0.0754052 -0.831916 -0.232557 0.949729 0.122367 0.216518 0.55359 -0.275583 0.172435 -0.63779 -0.0728676 0.225164 1.18512 1.05927 0.315062 1.08138 0.127777 0.681759 0.738191 0.457785 0.571154 -0.363964 0.492002 -0.23996 0.692626 1.79537 2.28301 2.04048 2.48244 3.0805 3.20656 2.49354 1.99852 2.06577 2.55081 1.76382 0.908989 2.24191 2.70964 1.36838 0.919016 1.10137 0.140893
