  0.139780E-01  0.772445E+07  0.770764E+07  0.000000E+00  0.000000E+00  0.364891E+07  0.770349E+07
  0.144517E-01  0.762061E+07  0.760288E+07  0.000000E+00  0.000000E+00  0.352027E+07  0.759939E+07
  0.149416E-01  0.751453E+07  0.749582E+07  0.000000E+00  0.000000E+00  0.339269E+07  0.749306E+07
  0.154480E-01  0.740619E+07  0.738647E+07  0.000000E+00  0.000000E+00  0.326618E+07  0.738448E+07
  0.159716E-01  0.729559E+07  0.727484E+07  0.000000E+00  0.000000E+00  0.314095E+07  0.727366E+07
  0.165130E-01  0.718275E+07  0.716091E+07  0.000000E+00  0.000000E+00  0.301737E+07  0.716060E+07
  0.170727E-01  0.706767E+07  0.704472E+07  0.000000E+00  0.000000E+00  0.289575E+07  0.704532E+07
  0.176514E-01  0.695037E+07  0.692628E+07  0.000000E+00  0.000000E+00  0.277622E+07  0.692784E+07
  0.182497E-01  0.683089E+07  0.680561E+07  0.000000E+00  0.000000E+00  0.265872E+07  0.680818E+07
  0.188683E-01  0.670926E+07  0.668277E+07  0.000000E+00  0.000000E+00  0.254323E+07  0.668639E+07
  0.195078E-01  0.658552E+07  0.655780E+07  0.000000E+00  0.000000E+00  0.242982E+07  0.656251E+07
  0.201690E-01  0.645975E+07  0.643077E+07  0.000000E+00  0.000000E+00  0.231864E+07  0.643661E+07
  0.208527E-01  0.633200E+07  0.630176E+07  0.000000E+00  0.000000E+00  0.220988E+07  0.630876E+07
  0.215595E-01  0.620239E+07  0.617086E+07  0.000000E+00  0.000000E+00  0.210370E+07  0.617905E+07
  0.222902E-01  0.607100E+07  0.603819E+07  0.000000E+00  0.000000E+00  0.200020E+07  0.604759E+07
  0.230458E-01  0.593797E+07  0.590388E+07  0.000000E+00  0.000000E+00  0.189934E+07  0.591451E+07
  0.238269E-01  0.580344E+07  0.576808E+07  0.000000E+00  0.000000E+00  0.180112E+07  0.577994E+07
  0.246345E-01  0.566757E+07  0.563097E+07  0.000000E+00  0.000000E+00  0.170575E+07  0.564407E+07
  0.254695E-01  0.553055E+07  0.549275E+07  0.000000E+00  0.000000E+00  0.161342E+07  0.550707E+07
  0.263328E-01  0.539260E+07  0.535363E+07  0.000000E+00  0.000000E+00  0.152412E+07  0.536915E+07
  0.272253E-01  0.525395E+07  0.521388E+07  0.000000E+00  0.000000E+00  0.143783E+07  0.523057E+07
  0.281482E-01  0.511487E+07  0.507377E+07  0.000000E+00  0.000000E+00  0.135461E+07  0.509159E+07
  0.291022E-01  0.497566E+07  0.493362E+07  0.000000E+00  0.000000E+00  0.127457E+07  0.495250E+07
  0.300887E-01  0.483663E+07  0.479374E+07  0.000000E+00  0.000000E+00  0.119779E+07  0.481361E+07
  0.311085E-01  0.469812E+07  0.465452E+07  0.000000E+00  0.000000E+00  0.112424E+07  0.467529E+07
  0.321629E-01  0.456051E+07  0.451632E+07  0.000000E+00  0.000000E+00  0.105389E+07  0.453790E+07
  0.332531E-01  0.442420E+07  0.437958E+07  0.000000E+00  0.000000E+00  0.986860E+06  0.440183E+07
  0.343802E-01  0.428959E+07  0.424471E+07  0.000000E+00  0.000000E+00  0.923136E+06  0.426750E+07
  0.355456E-01  0.415711E+07  0.411216E+07  0.000000E+00  0.000000E+00  0.862653E+06  0.413533E+07
  0.367504E-01  0.402719E+07  0.398237E+07  0.000000E+00  0.000000E+00  0.805405E+06  0.400576E+07
  0.379960E-01  0.389985E+07  0.385536E+07  0.000000E+00  0.000000E+00  0.751322E+06  0.387880E+07
  0.392839E-01  0.377533E+07  0.373141E+07  0.000000E+00  0.000000E+00  0.700292E+06  0.375470E+07
  0.406154E-01  0.365458E+07  0.361147E+07  0.000000E+00  0.000000E+00  0.652346E+06  0.363440E+07
  0.419921E-01  0.353807E+07  0.349600E+07  0.000000E+00  0.000000E+00  0.607481E+06  0.351838E+07
  0.434154E-01  0.342619E+07  0.338538E+07  0.000000E+00  0.000000E+00  0.565568E+06  0.340700E+07
  0.448870E-01  0.331919E+07  0.327989E+07  0.000000E+00  0.000000E+00  0.526504E+06  0.330054E+07
  0.464085E-01  0.321721E+07  0.317963E+07  0.000000E+00  0.000000E+00  0.490181E+06  0.319913E+07
  0.479815E-01  0.312023E+07  0.308457E+07  0.000000E+00  0.000000E+00  0.456400E+06  0.310273E+07
  0.496078E-01  0.302809E+07  0.299451E+07  0.000000E+00  0.000000E+00  0.425031E+06  0.301118E+07
  0.512893E-01  0.294048E+07  0.290914E+07  0.000000E+00  0.000000E+00  0.395881E+06  0.292418E+07
  0.530277E-01  0.285704E+07  0.282802E+07  0.000000E+00  0.000000E+00  0.368770E+06  0.284135E+07
  0.548251E-01  0.277730E+07  0.275066E+07  0.000000E+00  0.000000E+00  0.343535E+06  0.276223E+07
  0.566834E-01  0.270080E+07  0.267652E+07  0.000000E+00  0.000000E+00  0.319990E+06  0.268633E+07
  0.586047E-01  0.262703E+07  0.260505E+07  0.000000E+00  0.000000E+00  0.298004E+06  0.261314E+07
  0.613670E-01  0.253090E+07  0.251188E+07  0.000000E+00  0.000000E+00  0.270156E+06  0.251778E+07
  0.641293E-01  0.243971E+07  0.242314E+07  0.000000E+00  0.000000E+00  0.245512E+06  0.242726E+07
  0.668916E-01  0.235294E+07  0.233827E+07  0.000000E+00  0.000000E+00  0.223623E+06  0.234108E+07
  0.696540E-01  0.226837E+07  0.225501E+07  0.000000E+00  0.000000E+00  0.203938E+06  0.225700E+07
  0.724163E-01  0.218454E+07  0.217193E+07  0.000000E+00  0.000000E+00  0.186077E+06  0.217358E+07
  0.751786E-01  0.210074E+07  0.208839E+07  0.000000E+00  0.000000E+00  0.169781E+06  0.209013E+07
  0.779409E-01  0.201701E+07  0.200450E+07  0.000000E+00  0.000000E+00  0.154886E+06  0.200668E+07
  0.807032E-01  0.193391E+07  0.192094E+07  0.000000E+00  0.000000E+00  0.141284E+06  0.192383E+07
  0.834655E-01  0.185236E+07  0.183872E+07  0.000000E+00  0.000000E+00  0.128907E+06  0.184249E+07
  0.862278E-01  0.177333E+07  0.175895E+07  0.000000E+00  0.000000E+00  0.117695E+06  0.176365E+07
