0.	0.07859019576606992	0.31188664505825126
0.1	0.08056035219632497	0.3246607156253225
0.2	0.08261441426582637	0.33815113403358615
0.30000000000000004	0.08477407919474286	0.35229022456648607
0.4	0.08699559309349163	0.3669772810814598
0.5	0.08926737936330374	0.3821428269142817
0.6000000000000001	0.09158198326373584	0.3977392810567119
0.7000000000000001	0.09395298810002556	0.41369693715964134
0.8	0.09637020186706333	0.4300119316327243
0.9	0.09880925875414953	0.4466581855375583
1.	0.10126240320038989	0.4635829557691242
1.1	0.10371988300462619	0.4807582344626606
1.2000000000000002	0.10617214316400557	0.49817596380853585
1.3	0.10861463231144519	0.5158091069760774
1.4000000000000001	0.11103870977602592	0.5336255046166563
1.5	0.11344056319645805	0.5516564247960897
1.6	0.11581511367504903	0.569872783456856
1.7000000000000002	0.11814257376276509	0.5882463031902925
1.8	0.12042229822733619	0.6067926852027685
1.9000000000000001	0.12266513365252914	0.6255237327944126
2.	0.12487127454261063	0.6444051932365427
2.1	0.12704309876689193	0.6634358656858206
2.2	0.12918368225584956	0.6826245197234229
2.3000000000000003	0.13129630475093876	0.7019800099450876
2.4000000000000004	0.13340833182924547	0.7214760084453644
2.5	0.1355016635274017	0.7411170562366246
2.6	0.13757694963062816	0.7609036238285042
2.7	0.13963655203423378	0.7808615021566266
2.8000000000000003	0.1416828342770417	0.8009623566935367
2.9000000000000004	0.1437190765659215	0.8212063034446223
3.	0.14574876839003595	0.8415937795534403
3.1	0.1477767514601102	0.8621322774785167
3.2	0.14986601102120284	0.8828302906224149
3.3000000000000003	0.15195848261206338	0.903671487779663
3.4000000000000004	0.1540532996569324	0.9246561903452831
3.5	0.15614946532257415	0.9457844412103495
3.6	0.1582459737359419	0.967061882845221
3.7	0.1603418108231398	0.988499408769389
3.8000000000000003	0.16243600258673024	1.0100831284541831
3.9000000000000004	0.16452748363297068	1.0318121506781082
4.	0.1666143521752268	1.053686383605263
4.1000000000000005	0.1686938657897348	1.075706627817739
4.2	0.1707675991152149	1.097888269208024
4.3	0.17283473202041758	1.120222957527355
4.4	0.1748944521692671	1.1427057206161613
4.5	0.17694595542005828	1.1653365950595347
4.6000000000000005	0.17898844616867324	1.1881161821035187
4.7	0.18102113763744646	1.2110456664377165
4.800000000000001	0.18304325211136452	1.2341402264029733
4.9	0.18505402112334227	1.2573909089192188
5.	0.1870472565978256	1.2807947955395549
